file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
/src/2022-02/src/tests/br/ufmg/engsoft/reprova/tests/model/CourseGrainedTest.java,br.ufmg.engsoft.reprova.tests.model.CourseGrainedTest,init/0,false,9,2,1,0,1,1,1,3,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,false
/src/2022-02/src/tests/br/ufmg/engsoft/reprova/tests/model/CourseGrainedTest.java,br.ufmg.engsoft.reprova.tests.model.CourseGrainedTest,getFactory/0,false,12,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1028,0,false
/src/2022-02/src/java/br/ufmg/engsoft/reprova/Configuration.java,br.ufmg.engsoft.reprova.Configuration,readScoreFileType/1[java.util.Properties],false,39,1,2,1,1,2,2,8,0,0,1,2,0,0,0,0,1,0,1,0,2,0,1,0,0,0,9,9,0,false
/src/2022-02/src/java/br/ufmg/engsoft/reprova/Configuration.java,br.ufmg.engsoft.reprova.Configuration,setCoarseGrained/0,false,46,1,3,2,1,2,2,9,0,0,0,2,1,2,0,0,0,0,0,0,2,0,1,0,0,0,12,9,0,false
/src/2022-02/src/java/br/ufmg/engsoft/reprova/Configuration.java,br.ufmg.engsoft.reprova.Configuration,setScoreFileCsv/0,false,70,1,1,0,1,2,2,9,0,0,0,2,1,2,0,0,0,0,0,0,2,0,1,0,0,0,12,9,0,false
/src/2022-02/src/java/br/ufmg/engsoft/reprova/Configuration.java,br.ufmg.engsoft.reprova.Configuration,isCsv/0,false,97,1,1,0,1,2,3,6,1,0,0,3,1,2,0,0,0,0,0,0,0,0,1,0,0,0,5,9,0,false
/src/2022-02/src/java/br/ufmg/engsoft/reprova/Configuration.java,br.ufmg.engsoft.reprova.Configuration,isXml/0,false,109,1,1,0,1,2,3,6,1,0,0,3,1,2,0,0,0,0,0,0,0,0,1,0,0,0,5,9,0,false
/src/2022-02/src/java/br/ufmg/engsoft/reprova/Configuration.java,br.ufmg.engsoft.reprova.Configuration,readGranularity/1[java.util.Properties],false,32,1,2,1,1,2,2,8,0,0,1,2,0,0,0,0,1,0,1,0,2,0,1,0,0,0,7,9,0,false
/src/2022-02/src/java/br/ufmg/engsoft/reprova/Configuration.java,br.ufmg.engsoft.reprova.Configuration,setScoreFileXml/0,false,88,1,1,0,1,2,2,9,0,0,0,2,1,2,0,0,0,0,0,0,2,0,1,0,0,0,12,9,0,false
/src/2022-02/src/java/br/ufmg/engsoft/reprova/Configuration.java,br.ufmg.engsoft.reprova.Configuration,isJson/0,false,103,1,1,0,1,2,3,6,1,0,0,3,1,2,0,0,0,0,0,0,0,0,1,0,0,0,5,9,0,false
/src/2022-02/src/java/br/ufmg/engsoft/reprova/Configuration.java,br.ufmg.engsoft.reprova.Configuration,readConfiguration/0,false,16,1,11,9,2,3,4,16,0,2,0,4,2,1,0,0,1,0,1,0,5,0,2,0,0,0,17,9,0,false
/src/2022-02/src/java/br/ufmg/engsoft/reprova/Configuration.java,br.ufmg.engsoft.reprova.Configuration,isFineGrained/0,false,64,1,1,0,1,2,3,6,1,0,0,3,1,2,0,0,0,0,0,0,0,0,1,0,0,0,6,9,0,false
/src/2022-02/src/java/br/ufmg/engsoft/reprova/Configuration.java,br.ufmg.engsoft.reprova.Configuration,setFineGrained/0,false,55,1,3,2,1,2,2,9,0,0,0,2,1,2,0,0,0,0,0,0,2,0,1,0,0,0,12,9,0,false
/src/2022-02/src/java/br/ufmg/engsoft/reprova/Configuration.java,br.ufmg.engsoft.reprova.Configuration,setScoreFileJson/0,false,79,1,1,0,1,2,2,9,0,0,0,2,1,2,0,0,0,0,0,0,2,0,1,0,0,0,12,9,0,false
/src/2022-02/src/java/br/ufmg/engsoft/reprova/routes/api/Score.java,br.ufmg.engsoft.reprova.routes.api.Score,"Score/2[br.ufmg.engsoft.reprova.mime.json.Json,br.ufmg.engsoft.reprova.database.CourseDAO]",true,37,2,1,1,0,3,0,6,0,0,2,0,0,0,0,2,0,0,2,0,2,0,1,0,0,0,26,1,0,true
/src/2022-02/src/java/br/ufmg/engsoft/reprova/routes/api/Score.java,br.ufmg.engsoft.reprova.routes.api.Score,setup/0,false,54,3,4,1,3,1,4,6,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,19,1,1,true
